GRAMS	Dust Mass(Msun)	Max C2H2 log(n/cm2)
11139	3.14507E-04	18.39
11140	3.14507E-05	17.39
11141	3.66925E-03	19.46
11142	4.19343E-03	19.52
11143	4.19343E-04	18.52
11144	4.19343E-05	17.52
11145	4.71761E-03	19.57
11146	3.27612E-05	18.62
11147	3.27612E-06	17.62
11148	3.27612E-07	16.62
11149	6.55223E-05	18.92
11150	6.55223E-06	17.92
11151	6.55223E-07	16.92
11152	1.31045E-05	18.22
11153	1.31045E-06	17.22
11154	1.96567E-05	18.39
11155	1.96567E-06	17.39
11156	2.62089E-05	18.52
11157	2.62089E-06	17.52
11158	7.37126E-05	18.62
11159	7.37126E-06	17.62
11160	7.37126E-07	16.62
11161	1.47425E-04	18.92
11162	1.47425E-05	17.92
11163	1.47425E-06	16.92
11164	2.21138E-04	19.09
11165	2.94850E-04	19.22
11166	2.94850E-05	18.22
11167	2.94850E-06	17.22
11168	3.68563E-04	19.31
11169	4.42276E-04	19.39
11170	4.42276E-05	18.39
11171	4.42276E-06	17.39
11172	5.15988E-04	19.46
11173	5.89701E-04	19.52
11174	5.89701E-05	18.52
11175	5.89701E-06	17.52
11176	6.63413E-04	19.57
11177	2.67549E-03	19.79
11178	1.78366E-03	19.62
11179	1.78366E-04	18.62
11180	1.78366E-05	17.62
11181	1.78366E-06	16.62
11182	4.45916E-03	20.01
11183	3.56733E-03	19.92
11184	3.56733E-04	18.92
11185	3.56733E-05	17.92
11186	3.56733E-06	16.92
11187	5.35099E-03	20.09
11188	5.35099E-04	19.09
11189	7.13465E-04	19.22
11190	7.13465E-05	18.22
11191	7.13465E-06	17.22
11192	8.91832E-04	19.31
11193	1.07020E-03	19.39
11194	1.07020E-04	18.39
11195	1.07020E-05	17.39
11196	1.24856E-03	19.46
11197	1.42693E-03	19.52
11198	1.42693E-04	18.52
11199	1.42693E-05	17.52
11200	1.60530E-03	19.57
11201	7.86268E-03	19.79
11202	5.24179E-03	19.62
11203	5.24179E-04	18.62
11204	5.24179E-05	17.62
11205	5.24179E-06	16.62
11206	1.31045E-02	20.01
11207	1.04836E-02	19.92
11208	1.04836E-03	18.92
11209	1.04836E-04	17.92
11210	1.04836E-05	16.92
11211	1.83462E-02	20.16
11212	1.57254E-02	20.09
11213	1.57254E-03	19.09
11214	2.09671E-02	20.22
11215	2.09671E-03	19.22
11216	2.09671E-04	18.22
11217	2.09671E-05	17.22
11218	2.62089E-03	19.31
11219	3.14507E-03	19.39
11220	3.14507E-04	18.39
11221	3.14507E-05	17.39
11222	3.66925E-03	19.46
11223	4.19343E-03	19.52
11224	4.19343E-04	18.52
11225	4.19343E-05	17.52
11226	4.71761E-03	19.57
11227	3.27612E-05	18.62
11228	3.27612E-06	17.62
11229	3.27612E-07	16.62
11230	6.55223E-05	18.92
11231	6.55223E-06	17.92
11232	6.55223E-07	16.92
11233	1.31045E-05	18.22
11234	1.31045E-06	17.22
11235	1.96567E-05	18.39
11236	1.96567E-06	17.39
11237	2.62089E-05	18.52
11238	2.62089E-06	17.52
11239	7.37126E-04	19.62
11240	7.37126E-05	18.62
11241	7.37126E-06	17.62
11242	7.37126E-07	16.62
11243	1.47425E-04	18.92
11244	1.47425E-05	17.92
11245	1.47425E-06	16.92
11246	2.21138E-04	19.09
11247	2.94850E-04	19.22
11248	2.94850E-05	18.22
11249	2.94850E-06	17.22
11250	3.68563E-04	19.31
11251	4.42276E-04	19.39
11252	4.42276E-05	18.39
11253	4.42276E-06	17.39
11254	5.15988E-04	19.46
11255	5.89701E-04	19.52
11256	5.89701E-05	18.52
11257	5.89701E-06	17.52
11258	6.63413E-04	19.57
11259	2.67549E-03	19.79
11260	1.78366E-03	19.62
11261	1.78366E-04	18.62
11262	1.78366E-05	17.62
11263	1.78366E-06	16.62
11264	4.45916E-03	20.01
11265	3.56733E-03	19.92
11266	3.56733E-04	18.92
11267	3.56733E-05	17.92
11268	3.56733E-06	16.92
11269	5.35099E-03	20.09
11270	5.35099E-04	19.09
11271	7.13465E-04	19.22
11272	7.13465E-05	18.22
11273	7.13465E-06	17.22
11274	8.91832E-04	19.31
11275	1.07020E-03	19.39
11276	1.07020E-04	18.39
11277	1.07020E-05	17.39
11278	1.24856E-03	19.46
11279	1.42693E-03	19.52
11280	1.42693E-04	18.52
11281	1.42693E-05	17.52
11282	1.60530E-03	19.57
11283	7.86268E-03	19.79
11284	5.24179E-03	19.62
11285	5.24179E-04	18.62
11286	5.24179E-05	17.62
11287	5.24179E-06	16.62
11288	1.31045E-02	20.01
11289	1.04836E-02	19.92
11290	1.04836E-03	18.92
11291	1.04836E-04	17.92
11292	1.04836E-05	16.92
11293	1.83462E-02	20.16
11294	1.57254E-02	20.09
11295	1.57254E-03	19.09
11296	2.09671E-02	20.22
11297	2.09671E-03	19.22
11298	2.09671E-04	18.22
11299	2.09671E-05	17.22
11300	2.62089E-03	19.31
11301	3.14507E-03	19.39
11302	3.14507E-04	18.39
11303	3.14507E-05	17.39
11304	3.66925E-03	19.46
11305	4.19343E-03	19.52
11306	4.19343E-04	18.52
11307	4.19343E-05	17.52
11308	4.71761E-03	19.57
11309	2.06709E-05	18.62
11310	2.06709E-06	17.62
11311	2.06709E-07	16.62
11312	4.13418E-06	17.92
11313	4.13418E-07	16.92
11314	8.26836E-06	18.22
11315	8.26836E-07	17.22
11316	1.24025E-05	18.39
11317	1.24025E-06	17.39
11318	1.65367E-05	18.52
11319	1.65367E-06	17.52
11320	4.65095E-05	18.62
11321	4.65095E-06	17.62
11322	4.65095E-07	16.62
11323	9.30190E-05	18.92
11324	9.30190E-06	17.92
11325	9.30190E-07	16.92
11326	1.39529E-04	19.09
11327	1.86038E-04	19.22
11328	1.86038E-05	18.22
11329	1.86038E-06	17.22
11330	2.32548E-04	19.31
11331	2.79057E-04	19.39
11332	2.79057E-05	18.39
11333	2.79057E-06	17.39
11334	3.25567E-04	19.46
11335	3.72076E-04	19.52
11336	3.72076E-05	18.52
11337	3.72076E-06	17.52
11338	1.68812E-03	19.79
11339	1.12542E-03	19.62
11340	1.12542E-04	18.62
11341	1.12542E-05	17.62
11342	1.12542E-06	16.62
11343	2.81354E-03	20.01
11344	2.25083E-03	19.92
11345	2.25083E-04	18.92
11346	2.25083E-05	17.92
11347	2.25083E-06	16.92
11348	3.37625E-04	19.09
11349	4.50166E-04	19.22
11350	4.50166E-05	18.22
11351	4.50166E-06	17.22
11352	5.62708E-04	19.31
11353	6.75249E-04	19.39
11354	6.75249E-05	18.39
11355	6.75249E-06	17.39
11356	7.87791E-04	19.46
11357	9.00332E-04	19.52
11358	9.00332E-05	18.52
11359	9.00332E-06	17.52
11360	1.01287E-03	19.57
11361	4.96101E-03	19.79
11362	3.30734E-03	19.62
11363	3.30734E-04	18.62
11364	3.30734E-05	17.62
11365	3.30734E-06	16.62
11366	8.26836E-03	20.01
11367	6.61469E-03	19.92
11368	6.61469E-04	18.92
11369	6.61469E-05	17.92
11370	6.61469E-06	16.92
11371	1.15757E-02	20.16
11372	9.92203E-03	20.09
11373	9.92203E-04	19.09
11374	1.32294E-02	20.22
11375	1.32294E-03	19.22
11376	1.32294E-04	18.22
11377	1.32294E-05	17.22
11378	1.65367E-03	19.31
11379	1.98441E-03	19.39
11380	1.98441E-04	18.39
11381	1.98441E-05	17.39
11382	2.31514E-03	19.46
11383	2.64587E-03	19.52
11384	2.64587E-04	18.52
11385	2.64587E-05	17.52
11386	2.97661E-03	19.57
11387	2.06709E-05	18.62
11388	2.06709E-06	17.62
11389	2.06709E-07	16.62
11390	4.13418E-06	17.92
11391	4.13418E-07	16.92
11392	8.26836E-06	18.22
11393	8.26836E-07	17.22
11394	1.24025E-05	18.39
11395	1.24025E-06	17.39
11396	1.65367E-05	18.52
11397	1.65367E-06	17.52
11398	4.65095E-05	18.62
11399	4.65095E-06	17.62
11400	4.65095E-07	16.62
11401	9.30190E-05	18.92
11402	9.30190E-06	17.92
11403	9.30190E-07	16.92
11404	1.39529E-04	19.09
11405	1.86038E-04	19.22
11406	1.86038E-05	18.22
11407	1.86038E-06	17.22
11408	2.32548E-04	19.31
11409	2.79057E-04	19.39
11410	2.79057E-05	18.39
11411	2.79057E-06	17.39
11412	3.25567E-04	19.46
11413	3.72076E-04	19.52
11414	3.72076E-05	18.52
11415	3.72076E-06	17.52
11416	1.68812E-03	19.79
11417	1.12542E-03	19.62
11418	1.12542E-04	18.62
11419	1.12542E-05	17.62
11420	1.12542E-06	16.62
11421	2.81354E-03	20.01
11422	2.25083E-03	19.92
11423	2.25083E-04	18.92
11424	2.25083E-05	17.92
11425	2.25083E-06	16.92
11426	3.37625E-04	19.09
11427	4.50166E-04	19.22
11428	4.50166E-05	18.22
11429	4.50166E-06	17.22
11430	5.62708E-04	19.31
11431	6.75249E-04	19.39
11432	6.75249E-05	18.39
11433	6.75249E-06	17.39
11434	7.87791E-04	19.46
11435	9.00332E-04	19.52
11436	9.00332E-05	18.52
11437	9.00332E-06	17.52
11438	1.01287E-03	19.57
11439	4.96101E-03	19.79
11440	3.30734E-03	19.62
11441	3.30734E-04	18.62
11442	3.30734E-05	17.62
11443	3.30734E-06	16.62
11444	8.26836E-03	20.01
11445	6.61469E-03	19.92
11446	6.61469E-04	18.92
11447	6.61469E-05	17.92
11448	6.61469E-06	16.92
11449	1.15757E-02	20.16
11450	9.92203E-03	20.09
11451	9.92203E-04	19.09
11452	1.32294E-02	20.22
11453	1.32294E-03	19.22
11454	1.32294E-04	18.22
11455	1.32294E-05	17.22
11456	1.65367E-03	19.31
11457	1.98441E-03	19.39
11458	1.98441E-04	18.39
11459	1.98441E-05	17.39
11460	2.31514E-03	19.46
11461	2.64587E-03	19.52
11462	2.64587E-04	18.52
11463	2.64587E-05	17.52
11464	2.97661E-03	19.57
11465	2.06709E-05	18.62
11466	2.06709E-06	17.62
11467	2.06709E-07	16.62
11468	4.13418E-06	17.92
11469	4.13418E-07	16.92
11470	8.26836E-06	18.22
11471	8.26836E-07	17.22
11472	1.24025E-05	18.39
11473	1.24025E-06	17.39
11474	1.65367E-05	18.52
11475	1.65367E-06	17.52
11476	4.65095E-05	18.62
11477	4.65095E-06	17.62
11478	4.65095E-07	16.62
11479	9.30190E-05	18.92
11480	9.30190E-06	17.92
11481	9.30190E-07	16.92
11482	1.39529E-04	19.09
11483	1.86038E-04	19.22
11484	1.86038E-05	18.22
11485	1.86038E-06	17.22
11486	2.32548E-04	19.31
11487	2.79057E-04	19.39
11488	2.79057E-05	18.39
11489	2.79057E-06	17.39
11490	3.72076E-05	18.52
11491	3.72076E-06	17.52
11492	1.68812E-03	19.79
11493	1.12542E-03	19.62
11494	1.12542E-04	18.62
11495	1.12542E-05	17.62
11496	1.12542E-06	16.62
11497	2.25083E-03	19.92
11498	2.25083E-04	18.92
11499	2.25083E-05	17.92
11500	2.25083E-06	16.92
11501	3.37625E-04	19.09
11502	4.50166E-04	19.22
11503	4.50166E-05	18.22
11504	4.50166E-06	17.22
11505	5.62708E-04	19.31
11506	6.75249E-04	19.39
11507	6.75249E-05	18.39
11508	6.75249E-06	17.39
11509	7.87791E-04	19.46
11510	9.00332E-04	19.52
11511	9.00332E-05	18.52
11512	9.00332E-06	17.52
11513	1.01287E-03	19.57
11514	4.96101E-03	19.79
11515	3.30734E-03	19.62
11516	3.30734E-04	18.62
11517	3.30734E-05	17.62
11518	3.30734E-06	16.62
11519	8.26836E-03	20.01
11520	6.61469E-03	19.92
11521	6.61469E-04	18.92
11522	6.61469E-05	17.92
11523	6.61469E-06	16.92
11524	1.15757E-02	20.16
11525	9.92203E-03	20.09
11526	9.92203E-04	19.09
11527	1.32294E-02	20.22
11528	1.32294E-03	19.22
11529	1.32294E-04	18.22
11530	1.32294E-05	17.22
11531	1.65367E-03	19.31
11532	1.98441E-03	19.39
11533	1.98441E-04	18.39
11534	1.98441E-05	17.39
11535	2.31514E-03	19.46
11536	2.64587E-03	19.52
11537	2.64587E-04	18.52
11538	2.64587E-05	17.52
11539	2.97661E-03	19.57
11540	2.06709E-05	18.62
11541	2.06709E-06	17.62
11542	2.06709E-07	16.62
11543	4.13418E-06	17.92
11544	4.13418E-07	16.92
11545	8.26836E-06	18.22
11546	8.26836E-07	17.22
11547	1.24025E-05	18.39
11548	1.24025E-06	17.39
11549	1.65367E-05	18.52
11550	1.65367E-06	17.52
11551	4.65095E-05	18.62
11552	4.65095E-06	17.62
11553	4.65095E-07	16.62
11554	9.30190E-05	18.92
11555	9.30190E-06	17.92
11556	9.30190E-07	16.92
11557	1.39529E-04	19.09
11558	1.86038E-04	19.22
11559	1.86038E-05	18.22
11560	1.86038E-06	17.22
11561	2.32548E-04	19.31
11562	2.79057E-04	19.39
11563	2.79057E-05	18.39
11564	2.79057E-06	17.39
11565	3.72076E-05	18.52
11566	3.72076E-06	17.52
11567	1.68812E-03	19.79
11568	1.12542E-03	19.62
11569	1.12542E-04	18.62
11570	1.12542E-05	17.62
11571	1.12542E-06	16.62
11572	2.25083E-03	19.92
11573	2.25083E-04	18.92
11574	2.25083E-05	17.92
11575	2.25083E-06	16.92
11576	3.37625E-04	19.09
11577	4.50166E-04	19.22
11578	4.50166E-05	18.22
11579	4.50166E-06	17.22
11580	5.62708E-04	19.31
11581	6.75249E-04	19.39
11582	6.75249E-05	18.39
11583	6.75249E-06	17.39
11584	7.87791E-04	19.46
11585	9.00332E-04	19.52
11586	9.00332E-05	18.52
11587	9.00332E-06	17.52
11588	1.01287E-03	19.57
11589	4.96101E-03	19.79
11590	3.30734E-03	19.62
11591	3.30734E-04	18.62
11592	3.30734E-05	17.62
11593	3.30734E-06	16.62
11594	8.26836E-03	20.01
11595	6.61469E-03	19.92
11596	6.61469E-04	18.92
11597	6.61469E-05	17.92
11598	6.61469E-06	16.92
11599	1.15757E-02	20.16
11600	9.92203E-03	20.09
11601	9.92203E-04	19.09
11602	1.32294E-02	20.22
11603	1.32294E-03	19.22
11604	1.32294E-04	18.22
11605	1.32294E-05	17.22
11606	1.65367E-03	19.31
11607	1.98441E-03	19.39
11608	1.98441E-04	18.39
11609	1.98441E-05	17.39
11610	2.31514E-03	19.46
11611	2.64587E-03	19.52
11612	2.64587E-04	18.52
11613	2.64587E-05	17.52
11614	2.97661E-03	19.57
11615	2.06709E-06	17.62
11616	2.06709E-07	16.62
11617	4.13418E-06	17.92
11618	4.13418E-07	16.92
11619	8.26836E-06	18.22
11620	8.26836E-07	17.22
11621	1.24025E-06	17.39
11622	1.65367E-06	17.52
11623	4.65095E-05	18.62
11624	4.65095E-06	17.62
11625	4.65095E-07	16.62
11626	9.30190E-05	18.92
11627	9.30190E-06	17.92
11628	9.30190E-07	16.92
11629	1.39529E-04	19.09
11630	1.86038E-04	19.22
11631	1.86038E-05	18.22
11632	1.86038E-06	17.22
11633	2.32548E-04	19.31
11634	2.79057E-05	18.39
11635	2.79057E-06	17.39
11636	3.72076E-05	18.52
11637	3.72076E-06	17.52
11638	1.68812E-03	19.79
11639	1.12542E-03	19.62
11640	1.12542E-04	18.62
11641	1.12542E-05	17.62
11642	1.12542E-06	16.62
11643	2.25083E-04	18.92
11644	2.25083E-05	17.92
11645	2.25083E-06	16.92
11646	3.37625E-04	19.09
11647	4.50166E-04	19.22
11648	4.50166E-05	18.22
11649	4.50166E-06	17.22
11650	5.62708E-04	19.31
11651	6.75249E-04	19.39
11652	6.75249E-05	18.39
11653	6.75249E-06	17.39
11654	7.87791E-04	19.46
11655	9.00332E-04	19.52
11656	9.00332E-05	18.52
11657	9.00332E-06	17.52
11658	1.01287E-03	19.57
11659	4.96101E-03	19.79
11660	3.30734E-03	19.62
11661	3.30734E-04	18.62
11662	3.30734E-05	17.62
11663	3.30734E-06	16.62
11664	8.26836E-03	20.01
11665	6.61469E-03	19.92
11666	6.61469E-04	18.92
11667	6.61469E-05	17.92
11668	6.61469E-06	16.92
11669	1.15757E-02	20.16
11670	9.92203E-03	20.09
11671	9.92203E-04	19.09
11672	1.32294E-02	20.22
11673	1.32294E-03	19.22
11674	1.32294E-04	18.22
11675	1.32294E-05	17.22
11676	1.65367E-03	19.31
11677	1.98441E-03	19.39
11678	1.98441E-04	18.39
11679	1.98441E-05	17.39
11680	2.31514E-03	19.46
11681	2.64587E-03	19.52
11682	2.64587E-04	18.52
11683	2.64587E-05	17.52
11684	2.97661E-03	19.57
11685	2.06709E-06	17.62
11686	2.06709E-07	16.62
11687	4.13418E-06	17.92
11688	4.13418E-07	16.92
11689	8.26836E-06	18.22
11690	8.26836E-07	17.22
11691	1.24025E-06	17.39
11692	1.65367E-06	17.52
11693	4.65095E-05	18.62
11694	4.65095E-06	17.62
11695	4.65095E-07	16.62
11696	9.30190E-05	18.92
11697	9.30190E-06	17.92
11698	9.30190E-07	16.92
11699	1.39529E-04	19.09
11700	1.86038E-04	19.22
11701	1.86038E-05	18.22
11702	1.86038E-06	17.22
11703	2.32548E-04	19.31
11704	2.79057E-05	18.39
11705	2.79057E-06	17.39
11706	3.72076E-05	18.52
11707	3.72076E-06	17.52
11708	1.68812E-03	19.79
11709	1.12542E-03	19.62
11710	1.12542E-04	18.62
11711	1.12542E-05	17.62
11712	1.12542E-06	16.62
11713	2.25083E-03	19.92
11714	2.25083E-04	18.92
11715	2.25083E-05	17.92
11716	2.25083E-06	16.92
11717	3.37625E-04	19.09
11718	4.50166E-04	19.22
11719	4.50166E-05	18.22
11720	4.50166E-06	17.22
11721	5.62708E-04	19.31
11722	6.75249E-04	19.39
11723	6.75249E-05	18.39
11724	6.75249E-06	17.39
11725	7.87791E-04	19.46
11726	9.00332E-04	19.52
11727	9.00332E-05	18.52
11728	9.00332E-06	17.52
11729	1.01287E-03	19.57
11730	4.96101E-03	19.79
11731	3.30734E-03	19.62
11732	3.30734E-04	18.62
11733	3.30734E-05	17.62
11734	3.30734E-06	16.62
11735	8.26836E-03	20.01
11736	6.61469E-03	19.92
11737	6.61469E-04	18.92
11738	6.61469E-05	17.92
11739	6.61469E-06	16.92
11740	1.15757E-02	20.16
11741	9.92203E-03	20.09
11742	9.92203E-04	19.09
11743	1.32294E-02	20.22
11744	1.32294E-03	19.22
11745	1.32294E-04	18.22
11746	1.32294E-05	17.22
11747	1.65367E-03	19.31
11748	1.98441E-03	19.39
11749	1.98441E-04	18.39
11750	1.98441E-05	17.39
11751	2.31514E-03	19.46
11752	2.64587E-03	19.52
11753	2.64587E-04	18.52
11754	2.64587E-05	17.52
11755	2.97661E-03	19.57
11756	2.06709E-06	17.62
11757	2.06709E-07	16.62
11758	4.13418E-06	17.92
11759	4.13418E-07	16.92
11760	8.26836E-07	17.22
11761	1.24025E-06	17.39
11762	1.65367E-06	17.52
11763	4.65095E-05	18.62
11764	4.65095E-06	17.62
11765	4.65095E-07	16.62
11766	9.30190E-05	18.92
11767	9.30190E-06	17.92
11768	9.30190E-07	16.92
11769	1.39529E-04	19.09
11770	1.86038E-04	19.22
11771	1.86038E-05	18.22
11772	1.86038E-06	17.22
11773	2.79057E-05	18.39
11774	2.79057E-06	17.39
11775	3.72076E-05	18.52
11776	3.72076E-06	17.52
11777	1.68812E-03	19.79
11778	1.12542E-03	19.62
11779	1.12542E-04	18.62
11780	1.12542E-05	17.62
11781	1.12542E-06	16.62
11782	2.25083E-04	18.92
11783	2.25083E-05	17.92
11784	2.25083E-06	16.92
11785	3.37625E-04	19.09
11786	4.50166E-04	19.22
11787	4.50166E-05	18.22
11788	4.50166E-06	17.22
11789	5.62708E-04	19.31
11790	6.75249E-04	19.39
11791	6.75249E-05	18.39
11792	6.75249E-06	17.39
11793	7.87791E-04	19.46
11794	9.00332E-04	19.52
11795	9.00332E-05	18.52
11796	9.00332E-06	17.52
11797	1.01287E-03	19.57
11798	4.96101E-03	19.79
11799	3.30734E-03	19.62
11800	3.30734E-04	18.62
11801	3.30734E-05	17.62
11802	3.30734E-06	16.62
11803	8.26836E-03	20.01
11804	6.61469E-03	19.92
11805	6.61469E-04	18.92
11806	6.61469E-05	17.92
11807	6.61469E-06	16.92
11808	1.15757E-02	20.16
11809	9.92203E-03	20.09
11810	9.92203E-04	19.09
11811	1.32294E-02	20.22
11812	1.32294E-03	19.22
11813	1.32294E-04	18.22
11814	1.32294E-05	17.22
11815	1.65367E-03	19.31
11816	1.98441E-03	19.39
11817	1.98441E-04	18.39
11818	1.98441E-05	17.39
11819	2.31514E-03	19.46
11820	2.64587E-03	19.52
11821	2.64587E-04	18.52
11822	2.64587E-05	17.52
11823	2.97661E-03	19.57
11824	2.06709E-06	17.62
11825	2.06709E-07	16.62
11826	4.13418E-06	17.92
11827	4.13418E-07	16.92
11828	8.26836E-07	17.22
11829	1.24025E-06	17.39
11830	1.65367E-06	17.52
11831	4.65095E-05	18.62
11832	4.65095E-06	17.62
11833	4.65095E-07	16.62
11834	9.30190E-05	18.92
11835	9.30190E-06	17.92
11836	9.30190E-07	16.92
11837	1.39529E-04	19.09
11838	1.86038E-04	19.22
11839	1.86038E-05	18.22
11840	1.86038E-06	17.22
11841	2.79057E-05	18.39
11842	2.79057E-06	17.39
11843	3.72076E-05	18.52
11844	3.72076E-06	17.52
11845	1.68812E-03	19.79
11846	1.12542E-03	19.62
11847	1.12542E-04	18.62
11848	1.12542E-05	17.62
11849	1.12542E-06	16.62
11850	2.25083E-04	18.92
11851	2.25083E-05	17.92
11852	2.25083E-06	16.92
11853	3.37625E-04	19.09
11854	4.50166E-04	19.22
11855	4.50166E-05	18.22
11856	4.50166E-06	17.22
11857	5.62708E-04	19.31
11858	6.75249E-04	19.39
11859	6.75249E-05	18.39
11860	6.75249E-06	17.39
11861	7.87791E-04	19.46
11862	9.00332E-04	19.52
11863	9.00332E-05	18.52
11864	9.00332E-06	17.52
11865	1.01287E-03	19.57
11866	4.96101E-03	19.79
11867	3.30734E-03	19.62
11868	3.30734E-04	18.62
11869	3.30734E-05	17.62
11870	3.30734E-06	16.62
11871	8.26836E-03	20.01
11872	6.61469E-03	19.92
11873	6.61469E-04	18.92
11874	6.61469E-05	17.92
11875	6.61469E-06	16.92
11876	1.15757E-02	20.16
11877	9.92203E-03	20.09
11878	9.92203E-04	19.09
11879	1.32294E-02	20.22
11880	1.32294E-03	19.22
11881	1.32294E-04	18.22
11882	1.32294E-05	17.22
11883	1.65367E-03	19.31
11884	1.98441E-03	19.39
11885	1.98441E-04	18.39
11886	1.98441E-05	17.39
11887	2.31514E-03	19.46
11888	2.64587E-03	19.52
11889	2.64587E-04	18.52
11890	2.64587E-05	17.52
11891	2.97661E-03	19.57
11892	4.65095E-05	18.62
11893	4.65095E-06	17.62
11894	4.65095E-07	16.62
11895	9.30190E-05	18.92
11896	9.30190E-06	17.92
11897	9.30190E-07	16.92
11898	1.39529E-04	19.09
11899	1.86038E-05	18.22
11900	1.86038E-06	17.22
11901	2.79057E-05	18.39
11902	2.79057E-06	17.39
11903	3.72076E-05	18.52
11904	3.72076E-06	17.52
11905	1.12542E-03	19.62
11906	1.12542E-04	18.62
11907	1.12542E-05	17.62
11908	1.12542E-06	16.62
11909	2.25083E-04	18.92
11910	2.25083E-05	17.92
11911	2.25083E-06	16.92
11912	3.37625E-04	19.09
11913	4.50166E-04	19.22
11914	4.50166E-05	18.22
11915	4.50166E-06	17.22
11916	5.62708E-04	19.31
11917	6.75249E-04	19.39
11918	6.75249E-05	18.39
11919	6.75249E-06	17.39
11920	7.87791E-04	19.46
11921	9.00332E-04	19.52
11922	9.00332E-05	18.52
11923	9.00332E-06	17.52
11924	1.01287E-03	19.57
11925	4.96101E-03	19.79
11926	3.30734E-03	19.62
11927	3.30734E-04	18.62
11928	3.30734E-05	17.62
11929	3.30734E-06	16.62
11930	8.26836E-03	20.01
11931	6.61469E-03	19.92
11932	6.61469E-04	18.92
11933	6.61469E-05	17.92
11934	6.61469E-06	16.92
11935	1.15757E-02	20.16
11936	9.92203E-03	20.09
11937	9.92203E-04	19.09
11938	1.32294E-02	20.22
11939	1.32294E-03	19.22
11940	1.32294E-04	18.22
11941	1.32294E-05	17.22
11942	1.65367E-03	19.31
11943	1.98441E-03	19.39
11944	1.98441E-04	18.39
11945	1.98441E-05	17.39
11946	2.31514E-03	19.46
11947	2.64587E-03	19.52
11948	2.64587E-04	18.52
11949	2.64587E-05	17.52
11950	2.97661E-03	19.57
11951	4.65095E-05	18.62
11952	4.65095E-06	17.62
11953	4.65095E-07	16.62
11954	9.30190E-05	18.92
11955	9.30190E-06	17.92
11956	9.30190E-07	16.92
11957	1.39529E-04	19.09
11958	1.86038E-05	18.22
11959	1.86038E-06	17.22
11960	2.79057E-05	18.39
11961	2.79057E-06	17.39
11962	3.72076E-05	18.52
11963	3.72076E-06	17.52
11964	1.12542E-03	19.62
11965	1.12542E-04	18.62
11966	1.12542E-05	17.62
11967	1.12542E-06	16.62
11968	2.25083E-04	18.92
11969	2.25083E-05	17.92
11970	2.25083E-06	16.92
11971	3.37625E-04	19.09
11972	4.50166E-04	19.22
11973	4.50166E-05	18.22
11974	4.50166E-06	17.22
11975	5.62708E-04	19.31
11976	6.75249E-04	19.39
11977	6.75249E-05	18.39
11978	6.75249E-06	17.39
11979	7.87791E-04	19.46
11980	9.00332E-04	19.52
11981	9.00332E-05	18.52
11982	9.00332E-06	17.52
11983	1.01287E-03	19.57
11984	4.96101E-03	19.79
11985	3.30734E-03	19.62
11986	3.30734E-04	18.62
11987	3.30734E-05	17.62
11988	3.30734E-06	16.62
11989	8.26836E-03	20.01
11990	6.61469E-03	19.92
11991	6.61469E-04	18.92
11992	6.61469E-05	17.92
11993	6.61469E-06	16.92
11994	1.15757E-02	20.16
11995	9.92203E-03	20.09
11996	9.92203E-04	19.09
11997	1.32294E-02	20.22
11998	1.32294E-03	19.22
11999	1.32294E-04	18.22
12000	1.32294E-05	17.22
12001	1.65367E-03	19.31
12002	1.98441E-03	19.39
12003	1.98441E-04	18.39
12004	1.98441E-05	17.39
12005	2.31514E-03	19.46
12006	2.64587E-03	19.52
12007	2.64587E-04	18.52
12008	2.64587E-05	17.52
12009	2.97661E-03	19.57
12010	4.65095E-05	18.62
12011	4.65095E-06	17.62
12012	4.65095E-07	16.62
12013	9.30190E-05	18.92
12014	9.30190E-06	17.92
12015	9.30190E-07	16.92
12016	1.39529E-04	19.09
12017	1.86038E-05	18.22
12018	1.86038E-06	17.22
12019	2.79057E-05	18.39
12020	2.79057E-06	17.39
12021	3.72076E-05	18.52
12022	3.72076E-06	17.52
12023	1.12542E-03	19.62
12024	1.12542E-04	18.62
12025	1.12542E-05	17.62
12026	1.12542E-06	16.62
12027	2.25083E-04	18.92
12028	2.25083E-05	17.92
12029	2.25083E-06	16.92
12030	3.37625E-04	19.09
12031	4.50166E-04	19.22
12032	4.50166E-05	18.22
12033	4.50166E-06	17.22
12034	5.62708E-04	19.31
12035	6.75249E-04	19.39
12036	6.75249E-05	18.39
12037	6.75249E-06	17.39
12038	7.87791E-04	19.46
12039	9.00332E-04	19.52
12040	9.00332E-05	18.52
12041	9.00332E-06	17.52
12042	1.01287E-03	19.57
12043	4.96101E-03	19.79
12044	3.30734E-03	19.62
12045	3.30734E-04	18.62
12046	3.30734E-05	17.62
12047	3.30734E-06	16.62
12048	8.26836E-03	20.01
12049	6.61469E-03	19.92
12050	6.61469E-04	18.92
12051	6.61469E-05	17.92
12052	6.61469E-06	16.92
12053	1.15757E-02	20.16
12054	9.92203E-03	20.09
12055	9.92203E-04	19.09
12056	1.32294E-02	20.22
12057	1.32294E-03	19.22
12058	1.32294E-04	18.22
12059	1.32294E-05	17.22
12060	1.65367E-03	19.31
12061	1.98441E-03	19.39
12062	1.98441E-04	18.39
12063	1.98441E-05	17.39
12064	2.31514E-03	19.46
12065	2.64587E-03	19.52
12066	2.64587E-04	18.52
12067	2.64587E-05	17.52
12068	2.97661E-03	19.57
12069	4.65095E-05	18.62
